id,title,tenant_id,owner_person_id,creation_timestamp,state,description,goal,max_students,difficulty,completion_criteria,academic_session_id,project_type,tag_asg
4432,Tracking beak and foot movements for weaver bird nest building,ug4,1341,2020 02 21 09:58:24 00,1,"Weaver birds build complex nests from grass strands, in several stages, each of which requires complex manipulation and control [1]. They first attach or knot some grass to a branch, then add pieces to form a ring, and then weave strands into the structure to create a hanging basket for their eggs. To better understand how they do this, we would like to track, using computer vision, the position of the beak and feet which manipulate the grass in videos of nest building behaviour [2]. This poses several interesting issues for visual tracking, including segmenting the relevant parts of the bird, dealing with occlusions, fitting 3D models, etc. If the project goes well, it could be extended into automated classification of the behaviours.",To automatically track the position of the beak and feet in videos of birds that are constructing nests,1,4   Very Hard,Tracking software able to locate beak and feet of birds in video.,8,0,f
4433,Estimate robot ego motion with an event based camera,ug4,1341,2020 02 21 10:00:01 00,1,"Unlike frame based video cameras which compose a video by taking snapshots of the whole frame at a fixed frequency, event based cameras asynchronously report pixels that have brightness changes (see this video: †https://www.youtube.com/watch?v=LauQ6LWTkxM&amp;feature=youtu.be&amp;t=30). Based on such features, event based cameras have great potential for fast and low power vision algorithms for robots. The task of this project is to †look into †visual motion †perception †models and estimate the ego motion of a moving † camera † on a robot base[1]. †Possible extensions include:   Increase the complexity of the environment. †  Add moving objects in the test environment and detect the ego motion without being affected. †The choice of visual motion perception pattern is an open question, but using a spiking neural network (SNN) with fast processing speed would be of particular interest. ","Moving an event based  camera in a static environment, estimate the ego motion of the camera based on the visual motion information extracted from the camera input.",1,3   Hard,Reproduce the ego motion of a moving event based camera with decent robustness and accuracy.,8,0,f
4434,Online Inverse Dynamics Learning using Sparse Gaussian Processes,ug4,7109,2020 02 21 10:01:35 00,1,"Supervisors: Gabriella Pizzuto and Michael MistryRobot control is improved with a more accurate dynamics model, in a way that known forces are compensated through feedforward control. Obtaining a precise model of a robot's dynamics is vital for compliant low gain control and improved human robot interaction. As a result of unmodelled non linearities such as sensory noise and friction, obtaining an adequate dynamics model analytically is a non trivial challenge.A recurring technique that has been used in this field is that of Gaussian Process Regression (GPR); however, GPR suffer from heavy computational requirements, and thus have been limited mainly to offline learning. In this project, our focus will be on studying how sparse GPs can be used in this field.",To develop an online inverse dynamics learning approach using sparse Gaussian Processes for robotic manipulators.,1,Variable,"The student is expected to: (1) develop a sparse GPR framework to learn the inverse dynamics model of a robotic manipulator; (2) Evaluate the model on data recorded from a real robot manipulator; (3) compare its performance to using GPR or a similar technique, in terms of computation time and tracking performance.",8,0,f
4436,Building a hexapod robot platform to test insect inspired navigation algorithms,ug4,1341,2020 02 21 10:06:15 00,1,"Navigating robots are usually wheeled for simplicity, which is fine for flat terrains but not very useful in rough ones. This project aims to use a six legged robot from a kit (T Hex [1]). An example where the same robot is used can be found in [2], additionally equipped with a 360 ∞ panoramic camera, able to move omnidirectionally and apply standard navigation algorithms using vision, an Inertial Measurement Unit (IMU) and proprioception (motor encoders). The robot will be used as a base in order to test insect inspired navigation strategies [3] and compare their performance to standard navigation algorithms.Possible extensions:The robot will be able to count its steps to estimate the distance travelled, as has been shown for ants [4].Use an insect brain inspired network for visual navigation [3].Simultaneous Localisation and Mapping (SLAM) using a panoramic camera [5].",To have a hexapod robot walking with standard gaits on uneven terrain and collecting data for navigation,1,Variable,"Minimum is that data collected from the six legged robot base is used off line to test navigation algorithms. Ideally, the six legged robot is able to navigate.",8,0,f
4437,Analysis of the DAPHNE dataset,ug4,6878,2020 02 21 10:07:22 00,1,"[It has been agreed that this self proposed MInf project will be †supervised by Professor D K Arvind]Delhi Air Pollution: Health and Effects (DAPHNE) is a five year project (2017 22) funded by the UK Medical Research Council and the Natural Environment Research Council to investigate health effects of air pollution in the early years. There are two arms to the study: (i) effect on the respiratory health in the first two years of the offspring due to exposure of the mother during pregnancy; (ii) effect on exacerbation in young asthmatics. This project will concentrate on the latter arm of the DAPHNE project. All 272 subjects wear two sensors: a personal exposure monitor on the belt and a patch on the chest which measures the respiratory rate/flow, for 48 hours in three cycles over a 12 month period. The sensor data is time  and location stamped and collected on the mobile phone for onward transmission to the GoogleCloud repository. In addition, blood/urine samples are collected from the subjects to detect bio markers which indicate oxidative stress due to pollution exposure, and the subjects maintain a diary of their condition during the 12 months of data collection, both during and in between sensor data and biomarker collection.This project will use a combination of statistical techniques and novel machine learning methods to investigate associations between air pollution exposure and the respiratory vital signs in young asthmatics. Of particular interest would be to develop personalised exposure response relationships which can be used to predict responses in locations based on historical GPS tagged pollution concentrations. There will be opportunity to exploit contextual information based on the type and intensity of the subject's activity which can be derived from the sensor patch.","Spatio temporal analysis of the DAPHNE dataset to investigate associations between personal exposure and respiratory rate/flow sensor data, biomarker, diary entries and clinical notes on the health outcome of asthmatic adolescents.",1,Variable,(i) Implementation of machine learning methods to investigate associations between personal exposure and changes in breathing rate/flow in young asthmatics. (ii) Implementation of a method to derive personalised exposure response relationships for young asthmatics. (iii) Implementation of a method to predict responses to locations based on historical concentration levels and the personal exposure response relationships.,8,0,t
4438,A neural circuit to explain the bee dance,ug4,1341,2020 02 21 10:11:42 00,1,"Bees 'dance' for each other in the hive to communicate information about food sources they have discovered in the world. A bee observing the dance can decode the direction (relative to the sun) and distance it needs to fly to find the food. This behaviour has long fascinated biologists but till today there has been no explanation of what is happening in the bee's brain when dancing, or when watching a dance [1]. We have recently published a computational model of the neural circuit in the bee's brain that allows it to store direction and distance information [2]. This project would extend the model to explain 1) how this circuit could control the dance behaviour of the 'teacher' bee and 2) how a 'learner' bee might sense the information in the dance and transfer it into its own brain circuit. Although the work would initially be done in simulation, † a possible extension would be to implement the neural circuit on robots that would perform the bee dance.",Extend an existing model of a central brain circuit of the bee to test if it can explain how bees learn food locations from each other.,1,1   Easy,Extend the existing computational model to control a simulated bee dance. Simulate a learner bee that can acquire direction and distance information from the teacher bee,8,0,f
4439,Translations between relational algebra and relational calculus,ug4,2060,2020 02 21 10:15:24 00,1,"The equivalence between relational calculus (RC) and relational algebra (RA) is one the fundamental theorems of database theory. Formal translations [1] between these languages are taught in introductory database courses, such as Database Systems (INFR10070) at this university. The goal of this project is to implement these translations as a tool that can be used by students to support their learning.The tool will run as a web application with a responsive GUI that, in addition to correctly translate RA expressions to equivalent RC expressions and vice versa, will †offer †the following features:  Visualisation of the syntax tree of the expression being translated, showing the corresponding translation of each subexpression when requested (e.g., by selecting it or by hovering over it with the mouse).Random generation of well formed RC/RA expressions (for students to practise on) according to simple configurable parameters (e.g., max number of atoms, max level of quantifier nesting).For reasons of portability and potential integration of the code into larger projects, the server side logic of the tool should be programmed in Java and released under the MIT License. There is an existing Java codebase that implements RA expressions parsed using ANTLR, and that †could be extended to RC expressions.",Implementing a web app that translates relational algebra expressions to relational calculus ones and vice versa,1,1   Easy,"A web application that correctly translates between RA and RC, and provides the additional functionalities (1 and 2) described above.",8,0,f
4440,Formal semantics of the SQL language,ug4,2060,2020 02 21 10:22:15 00,1,"Even though the SQL standard has been around for more than three decades we still do not fully understand what to expect when executing a query. This is mostly due to the vagueness of the standard and the ambiguity of the natural language in which it is expressed. A formal semantics for a core fragment of SQL has been recently proposed [1], implemented in Python and experimentally validated on PostgreSQL. The project aims at extending the current semantics and its implementation to also include arithmetic operations, grouping and aggregation. Even though the existing codebase is in Python, the implementation can be carried out also in Java or C, but it would have to be done from scratch.The new semantics will be then validated by running experiments on a large number of randomly generated SQL queries to confirm that it captures the behaviour of PostgreSQL. To this end, the student will also have to design and implement (either from scratch, or by extending an existing codebase in Python) a random SQL query generator.Please note that this project is only suitable for advanced MInf students with a solid formal background and a keen interest in applied database theory. †","Extending the semantics of a core fragment of SQL to include arithmetic operations, grouping and aggregation, and experimentally validate it using PostgreSQL.",1,4   Very Hard,"Extending the existing formal SQL semantics and its Python implementation to †capture arithmetic operations, grouping and aggregation. Developing a random SQL query generator that can be configured by means of †meaningful parameters, such as the max level of nesting and max number of tables in a FROM clause. Running experiments to compare the answers produced by the implementation of the new semantics with those produced by PostgreSQL on a large number (100000 ) of randomly generated SQL queries and databases.",8,0,f
4441,Preservation of Codd semantics in databases with SQL nulls,ug4,2060,2020 02 21 10:24:12 00,1,"SQL nulls are commonly interpreted as non repeating marked nulls, but even simple queries may produce answers that break this interpretation. Unfortunately, the class of queries preserving the Codd interpretation of SQL nulls cannot be captured syntactically. However, sufficient syntactic restrictions for preservation can be obtained by leveraging NOT NULL constraints on the database schema. For a thorough background on the topic and further details, please refer to †[1] or [2] (the latter is a freely accessible pre print of the latter).This research project has the following goals (see second part of Section 7 in [2]):Refine the restrictions of [1] by exploiting the associativity of the union and intersection operators, and by handling selection conditions in a finer grained way [HARD]Investigate the setting where multiple occurrences of a tuple with nulls are allowed in a database, and devise suitable restrictions for preservation in this context †[HARD] Come up with restrictions for the preservation of Codd semantics directly on the syntax of the SQL language, taking into account its formal semantics [3] [VERY HARD]The theoretical study with which this project is concerned could lead to the publication of scientific papers.Please note that this project is suitable only for advanced students with an interest for applied database theory (see requirements below).",Devise syntactic restrictions under which SQL nulls behave as non repeating marked nulls,3,Variable,"Each goal can be undertaken and completed separately from the others, therefore this project has capacity for 3 students. Successful completion will be judged on the quality and depth of the investigation performed by the student on the assigned/chosen goal, and the clarity and correctness of the results.",8,0,f
4442,Practical Quantum Algorithms for Problems on Partially Ordered Sets and Graphs,ug4,4282,2020 02 21 13:38:51 00,1,"A new class of quantum algorithms, with unexplored performance, is the class of variational quantum algorithms. These †algorithms are suitable for existing noisy quantum devices, and the extent that they offer quantum speed up depends on the specifics. Interestingly, one can run such algorithms (and test them) on specific quantum hardware or emulators. The major task for this project is to map different graph problems (starting with the known Max Cut but going to other problems involving partially ordered graphs) to a Hamiltonian problem (which is the basis for the VQA method). Standard (but non optimised methods exist). The task will then be to test the performance of the chosen quantum hardware for this specific problem and potentially extrapolate when could we expect such approach to lead to a realised quantum speed up.",Check the performance of variational quantum algorithms for graph problems,2,Variable,Review of VQA and its application on graph problems. Mapping of one unexplored graph problem to a Hamiltonian. Implementation of algorithm using parameters from an existing quantum hardware (preferably either IBM's or Rigetti's),8,0,f
4443,Missing pitch estimation and interpolation from speech waveforms with neural networks,ug4,1392,2020 02 21 13:38:54 00,1,"Prosodic features such as stress and intonation/pitch play important role in human speech communication, but they are difficult for computers/machines to use,mainly because automatic and reliable estimation of those features are still challenging in real situations and they are not continuous by its nature.The present project focuses on automatic estimation of pitch trajectories from speech waveforms, particularly recovery of missing pitch where physical fundamental frequency (F0) does not exist.To that end, we will explore feed forward neural networks for F0 estimation and recurrent neural networks for pitch trajectory estimation.",To develop a neural network model that estimates continuous pitch trajectories from speech waveforms whose fundamental frequencies (F0) are discontinuous.,2,2   Moderate,"Develop a neural network model that automatically estimates smooth pitch contours from speech waveforms, and carry out evaluation experiments.",8,0,f
4444,Automatic detection and classification of human head gestures,ug4,1392,2020 02 21 13:39:48 00,1,"Non verbal gestures such as facial expressions and body gestures play †an important role in human human communication. This project considers †head gestures (such as nodding and shaking) in dialogue conversation †and seeks to develop a system that analyses motion capture data of †head movements to detect events of head gestures and classify the †gestures automatically. A bootstrap machine learning approach based on deep learning or hidden †Markov models will be explored to cope with a large amount of data. If time allows, clustering approaches  will be explored to find various gesture units automatically.",To develop an automatic annotation system of human head gestures on motion capture data using machine learning techniques.,2,2   Moderate,"Develop an automatic annotation system of head gestures on head motion data, carry out evaluation experiments, and analyse the result.",8,0,f
4445,Natural head motion synthesis with Generative Adversarial Networks,ug4,1392,2020 02 21 13:40:32 00,1,"Automatic synthesis of realistic motions of a talking head (animated facial agent / avatar) is one of the crucial factors to make the talking head alive.  †We have developed a novel system of head motion synthesis, in which trajectories of head motions are automatically estimated from given speech or text using  deep neural auto encoder and regression networks. †In this project, we seek to apply generative adversarial networks (GANs) to improve the naturalness of head motions. We will at first consider an unconditional GAN that generates motion trajectories randomly from a Gaussian noise, and we switched to a conditional GAN whose output is conditioned on speech or text features.",To automatically generate natural head movements of a talking head using Generative Adversarial Networks (GANs).,1,3   Hard,"Develop the two GAN based head motion synthesis systems, create corresponding video clips of a talking head, and carry out objective and subjective evaluations.",8,0,f
4446,Text driven head motion synthesis of animated agents using neural networks,ug4,1392,2020 02 21 13:41:03 00,1,"The project aims to apply recent technologies of neural networks to †automatically learn typical motions of human heads during conversation †and associate the motions with the utterance of the speaker, so that †the learned model can generate head motions of an animated agent from text.In the literature of animated talking faces, a lot of studies have †done to create natural lip motions that are synchronised with speech  †(i.e. lip sync). The current project, however, put more emphasis on †the synthesis of natural head motions, which has not been studied that †much compared with lip sync regardless the fact that head motions play †crucial roles to make synthetic talking heads natural. We will be †particularly interested in the neural network models that are able to †learn typical head motion patterns (trajectories) in a unsupervised †manner.",To develop a system that is capable of synthesising a lifelike talking head from text using neural networks,2,Variable,"Develop a text driven talking face system, create video clips for evaluations, and carry out objective and subjective evaluations.",8,0,f
4447,Speech driven animation of human heads in conversation using neural networks,ug4,1392,2020 02 21 13:41:59 00,1,"Automatic synthesis of realistic motions of a talking head (animated facial agent / avatar) is one of the crucial factors to make the talking head alive. We have developed a novel system of head motion synthesis, in which smooth trajectories of head motions are automatically estimated from given speech signals using state of the art deep neural auto encoder and regression networks. In this project, we further explore the architecture to improve the performance. In particular, we seek to develop an auto encoder that is trained with both speech and motion data so that the network learns relationships/interactions between speech and motions.This project seeks to extend the framework so that the head moves not only when the agent is speaking, but also the interlocutor is speaking and the agent is listening.",To develop a system that automatically generates motion trajectories of a human head from speech in conversation using neural networks,1,Variable,"Develop a system that automatically estimates the motion trajectories of the head from speech signals of two people in conversation, create corresponding video clips of a talking head, and carry out objective and subjective evaluations.",8,0,f
4448,Practical Quantum Algorithms for Cryptanalysis,ug4,4282,2020 02 21 13:55:04 00,1,"It is known that many existing widely used cryptosystems will be broken, when a large fault tolerant quantum computer is developed. On the other hand, there exist systems that are believed to be secure against those known attacks. In this project we will mainly look on a new class of heuristic quantum algorithms called Variational Quantum Algorithms (Ref 1). While the performance of such algorithms is not well analysed, they have the advantage that these algorithms may work even with existing noisy intermediate scale quantum devices. We will look the performance of these algorithms, for a given quantum hardware, for cryptosystems. In particular, we will look both cryptosystems that are known to break with large quantum computers (such as RSA) and to other ones (based on Problems on Lattices) that are known to be resilient to existing quantum attacks.",Explore the resilience of cryptosystems to non standard quantum attacks,2,3   Hard,Review of VQA and its application on graph problems. Mapping of one cryptographic problems to a Hamiltonian problem. Implementation of algorithm using parameters from an existing quantum hardware (preferably either IBM's or Rigetti's,8,0,f
4449,Quantum Algorithms for Near Term Devices: Computational Chemistry,ug4,4282,2020 02 21 13:58:34 00,1,"Variational quantum algorithms is a class of quantum algorithms that are suitable for existing noisy quantum devices. However, their performance (and potential speed up) is not well explored. The performance depends on the specific hardware (levels of noise, natural/simpler operations) and on the problem to be solved (specifically the cost of mapping a desired problem to its quantum version). In this project, one hardware will be chosen (for example the one that IBM or Rigetti provided in the cloud). Then the major task will be to map different molecules (starting from cases existing in literature) to a corresponding qubit Hamiltonian (which is the basis for using the VQA method). The task will then be to test the performance of the chosen quantum hardware for this specific problem and potentially extrapolate when could we expect such approach to lead to a realised quantum speed up.",Check the performance of variational quantum algorithms for computational chemistry,1,2   Moderate,Review of VQA and its application for chemistry. Different mappings of (at least) one molecule Hamiltonian to a qubit Hamiltonian. Implementation of algorithm using parameters from an existing quantum hardware (preferably either IBM's or Rigetti's,8,0,f
4452,"OK, Piet: A semantic definition for the esoteric programming language Piet",ug4,7186,2020 02 21 14:17:52 00,1,"Piet is an esoteric programming language in which programs look like abstract paintings. It uses 20 colors, of which 18 are related cyclically through a lightness cycle and a hue cycle. A single stack is used for data storage.  You will first define a textual representation for the Piet language and implement a corresponding compiler. Dually, you will implement a translator of programs written using the textual representation to Piet image programs. You can choose the programming language for implementing these two deliverables.Using the textual representation, you will then define the semantics of the language in the K semantics framework. K is a rewrite based executable semantic framework in which programming languages, type systems and formal analysis tools can be defined using configurations, computations and rules. Configurations organize the state in units called cells, which are labelled and can be nested. Computations carry computational meaning as special nested list structures sequentializing computational tasks, such as fragments of program. Computations extend the original language abstract syntax.Finally, you should design and implement in K an extension of the language. This stage involves a creative process: you will have to imagine how can you make Piet more expressive, easier to use, and more FUn.",Defining the semantics of the esoteric programming language Piet,1,3   Hard,A K definition for an extension of the programming language Piet.,8,0,f
4453,Animatikz: A LaTeX package for animations,ug4,7186,2020 02 21 14:23:31 00,1,"You will develop a LaTeX package for animations using TikZ.PGF/TikZ is a pair of languages for producing vector graphics (technical illustrations, drawings etc.) from a geometric/algebraic description, with standard features including the drawing of points, lines, arrows, paths, circles, ellipses and polygons. PGF is a lower level language, while TikZ is a set of higher level macros that use PGF. The top level PGF and TikZ commands are invoked as TeX macros, while the PGF/TikZ graphics themselves are described in a language that resembles MetaPost. Existing solutions for animations in LaTeX, such as the packages Animate and Beamer, have a number of limitations that you should try to overcome. For example, not all pdf readers can load animations created using the package Animate. A possible solution would be to simply make available all the frames necessary for the animation as separate pages of a pdf (think of flipbooks); this should include the usual forward/backward controls to navigate through an animation.",Developing a LaTeX package for drawing animations,1,1   Easy,A LaTeX package for drawing animations.,8,0,f
4450,"Spin it, Maude! A SPIN like model checker in Maude",ug4,7186,2020 02 21 14:03:31 00,1,"SPIN is a tool for verifying the correctness of concurrent software models. Systems to be verified are described in Promela (Process Meta Language), which supports modelling of asynchronous distributed algorithms as non deterministic automata. Properties to be verified are expressed as Linear Temporal Logic (LTL) formulas, which are negated and then converted into B√ºchi automata as part of the model checking algorithm. Maude is a language based on rewriting logic. It can be used as a declarative programming language, and as an executable formal specification language, but it can also serve as a formal verification system. One can use Maude as a semantic framework to formally represent a wide range of systems, including models of concurrency, distributed algorithms, and network protocols. Thanks to its expressivity and flexibility, Maude is a useful meta tool for building other tools.The main goal of this project is to implement a model checker similar to SPIN in Maude.The project has three stages: 1. You will first use Maude specifications to reproduce SPIN programs and the search functionality in Maude to simulate the model checking facilities of SPIN.2. You will then develop a methodology for writing such Maude specifications for model checking a la SPIN.3. Finally, you will extend Maude with dedicated syntax and commands to ease the model checking process.",Implementing a model checker similar to SPIN in Maude,1,4   Very Hard,An extension of Maude implementing a model checker similar to SPIN.,8,0,f
4454,Quantum Algorithms for Near Term Devices: Comparing different hardware,ug4,4282,2020 02 21 15:02:37 00,1,"Variational quantum algorithms is a class of quantum algorithms that are suitable for existing noisy quantum devices. However, their performance (and potential speed up) is not well explored. The performance depends on the specific hardware (levels of noise, natural/simpler operations) and on the problem to be solved (specifically the cost of mapping a desired problem to its quantum version). In this project, we fix one known problem (max cut) and we compare how it performs under different platforms. The student will choose at least two platforms (superconducting, photonic, ion traps, cold atoms, diamond based, silicon, etc), and for each of these platforms will test the performance of the algorithm assuming different (but realistic) noise levels, and choosing the best Ansatz family of states that the hardware can offer.",Compare how different quantum hardware perform on variational quantum algorithms,1,1   Easy,"Review of VQA and the solution to Max Cut. Implementation of algorithm for at least two platforms (i.e. finding from experimental groups/papers, realistic noise models and gate sets and then implementing the algorithm for small instances) Comparison of the platforms.",8,0,f
4457,Tools for extracellular neural recording analysis,ug4,1344,2020 02 21 15:10:42 00,1,"Large scale, high density microelectrode arrays (HD MEA) now allow the simultaneous recording of the activity of thousands of neurons, both in vitro and in vivo. These arrays record the extracellular voltage changes produced by neurons with thousands of closely spaced channels at near cellular resolution, providing an unbiased sample of neural activity. In such recordings, the activity of each neuron can be seen as a small deflection in the extracellular potential (a spike)   and it is a major challenge to then reconstruct the activity of single neurons from this mixture of noisy signals, a process called spike sorting [1].To support this process, we have developed SpikeInterface [2], an open source software framework to automate and standardise such analysis:https://github.com/SpikeInterfaceThis software already contains a number of tools and algorithms to support spike sorting and quality control. In this project, you would contribute to further developments, focussing on a particular task. There are several direction a project can take, which range from developing convenience functions for common tasks (easy) to using probabilistic modelling to identify false positives and poorly detected neurons.I will arrange a meeting for all students interested in my projects, where I will give more information, in particular relating to difficulty and required background. Note that all of my projects require reasonable programming skills, ideally in python. I will generally mark students declaring interest in my projects as 'suitable' unless there is a very strong reason not to do so. So please be sure you are comfortable with the topic and difficulty before making your selection.","Develop, test and integrate a tool for extracellular neural recording analysis in the SpikeInterface framework",2,Variable,"Development, testing and documentation of a tool for extracellular neural recording analysis in the SpikeInterface framework.",8,0,f
4458,Machine learning for large scale extracellular neural recording analysis,ug4,1344,2020 02 21 15:11:08 00,1,"Large scale, high density microelectrode arrays (HD MEA) now allow the simultaneous recording of the activity of thousands of neurons, both in vitro and in vivo. These arrays record the extracellular voltage changes produced by neurons with thousands of closely spaced channels at near cellular resolution, providing an unbiased sample of neural activity. In such recordings, the activity of each neuron can be seen as a small deflection in the extracellular potential (a spike)   and it is a major challenge to then reconstruct the activity of single neurons from this mixture of noisy signals, a process called spike sorting [1].Here we will improve methodology to localise spikes in space [see ref 2], and align them with micrographs taken from the same preparation the recording was done. This project requires good understanding of probabilistic modelling and experience with a deep learning framework (pytorch).I will arrange a meeting for all students interested in my projects, where I will give more information, in particular relating to difficulty and required background. Note that all of my projects require reasonable programming skills, ideally in python. I will generally mark students declaring interest in my projects as 'suitable' unless there is a very strong reason not to do so. So please be sure you are comfortable with the topic and difficulty before making your selection.",Implement and test methodology to register recorded spike locations with true neuron locations,1,3   Hard,Implementation of a method for co registration of electrical recordings and images,8,0,f
4459,Designing and Developing a Technology Based Tool to Help Children with Autism Cope with Changes,ug4,2496,2020 02 21 15:31:39 00,1,"One of the core characteristics of children with autism is  Äúinsistence of sameness Äù or  Äúrestricted and repetitive behaviours and interests Äù [1]. For example, some individuals with autism may have rigid preferences for food (e.g. eating only specific items) or everyday objects (e.g. using a particular type of shampoo). Routines around daily activities may become real rituals, followed in tiny detail. Consequently, sometimes minor changes such as moving from one activity to another or a slight change in daily routine can cause distress [2,3]. Other changes, such as going on holiday, moving house or changing school may be extremely challenging. The goal of this project is to design and implement a technology based tool to support children with autism overcome difficulties when changes occur. The tool is not expected to address all kinds of changes, but rather to focus on a specific category of changes. The student is expected to design the tool based on a review of relevant literature and on consultation with people with experience in working with children with autism (e.g. researchers, practitioners and/or parents). The completion of the project also involves implementing and evaluating the tool. A possible approach for this project may be:Understand the domain and problem by reviewing relevant literatureExtend the understanding of the domain and problem by consulting with people with experience in working with children with autism (e.g. through interviews, focus groups, questionnaires)Derive a set of requirements for the tool based both on the literature and data collected from peopleDevelop a paper or low fidelity prototype Conduct formative evaluation with potential users. The formative evaluation may include practitioners, parents, and/or children with autism or, in their absence, typically developing children (TD)Revise the paper prototypeTime permitting, redo steps 4 5.Develop a working prototype Design and conduct summative evaluation. This evaluation may include experts in autism (e.g. researchers, practitioners and/or parents) and/or typically developing childrenThe difficulty of the project is variable, depending on the approach taken. If interested, please fill in †this Google Form. We will assess your replies and, if you are suitable, we will contact you for a quick chat.Note*: †User studies may require Ethical Approval.","To design, develop and evaluate an educational technology based tool for children with autism",2,Variable,A high fidelity prototype for a technology based tool that helps children with autism cope with changes. Evidence based evaluation of the prototype,8,0,f
4461,A graphical workbench for experimenting with hash tables,ug4,1328,2020 02 21 16:10:22 00,1,"Hash tables are part of the computer scientist's repertoire of standard data structures, and come in several flavours (e.g. bucket array tables; open address tables with probing), with the choice of hash function playing a key role. As is well known, different design choices give rise to different performance characteristics, suggesting that some kind of simulation tool is desirable for comparing various hashing schemes. Moreover, hash tables lend themselves very naturally to graphical display, suggesting the idea of a graphical tool that enables the user to gain a ready understanding of the effects of different choices.This project will develop a tool of this kind, supporting a range of different schemes, allowing user defined hash functions, and offering both manual and automated simulations of sequences of operations. The starting point will be the material on hash tables covered in Informatics 2B (or now in Introduction to Algorithms and Data Structures), though the project is somewhat open ended and there is scope for incorporating more advanced hashing schemes.","To design and implement an educational tool for simulating and visualizing hash tables of various kinds, supporting various experiments.",1,1   Easy,"A working implementation of a graphical tool that simulates at least two kinds of hash table with user defined hash functions, and supports experiments demonstrating the resulting performance differences.",8,0,f
4462,A Backend for a Coherence Protocol Generator,ug4,1378,2020 02 21 16:41:14 00,1,"ProtoGen [1][2], a project developed here at Edinburgh, is the first tool for generating cache coherence protocols given their atomic specifications. As of now it simply generates coherence controller state machines in a verification language (to enable easy verification). †The goal of the project is to implement a backend for the tool to generate coherence protocols in the SLICC [3] language used by the gem5 simulator [4], thus allowing †for a nice tool to test and evaluate coherence protocols. †Because ProtoGen is the first cache coherence protocol generator, it already is starting to get used by the industry. Developing a gem5 port will pave the way for even more wider adoption since Gem5 is used by a number of academic and industry practitioners. †Therefore, the potential impact of this project is significant. If you do a good job, your code will likely get to be used by practitioners!","The goal is to develop a gem5 backend for the ProtoGen coherence protocol generator tool. The backend will enable the automatic implementation of the cache, directory and memory controllers generated by ProtoGen in the gem5 system simulator.",2,Variable,1. Implementing the backend and ensuring that it is correct by running it in the simulator. (easy project) 2. Implementing a number of protocols and comparing the protocols with those that are already supported in gem5 (medium to hard).,8,1,f
4463,Cache Coherence Protocol Library,ug4,1378,2020 02 21 16:42:12 00,1,"The cache coherence protocol is an important component of a multicore processor. Mechanically verifying the cache coherence protocol of a multiprocessor is essential, as it is too difficult to reason about all corner cases by hand. Model checking is a commonly used technique to guarantee the absence of bugs of an abstract model of a coherence protocol. †For coherence protocols, the Murphi[1] model checker has established itself as the tool of choice. However, it may still be possible for a human translator to make mistakes in the translation from a real translation to the model accepted by the model checker. †One solution is to provide a higher level specification language and translate to various targets (e.g. Murphi)  †to minimize the risk of erroneous translation. We have such a language developed here at University of Edinburgh, called ProtoGen, for specifying protocols and a compiler that then converts it to Murphi [2]. †The goal of this project is  †to use ProtoGen to:(a) build a library of cache coherence protocol specifications from a textbook [3] and/or an industrial coherence protocol specification [4]. †(b) Verify that the protocols are correct;and †optionally(c) †Test and extend roc3 to ensure that a variety of protocols are able to be expressed in it. †",Creating a library of verified cache coherence protocol specifications from: (a)  a text book and/or (b) An industrial coherence protocol specification,2,Variable,1. Expressing at least 5 new protocols from the textbook and ensuring they are correct. (easy). 2. Expressing the industrial coherence protocols specification and ensuring that it is correct (medium). 3. Improving on ProtoGen to fix bugs and provide new functionality (hard),8,1,f
4464,Automatic virtual channel assignment for the ProtoGen tool,ug4,1378,2020 02 21 16:43:00 00,1,"ProtoGen †[1][2], a project developed here at Edinburgh, is the first tool for generating †cache coherence protocols †given their atomic specifications. †The cache coherence protocol is an important component of a multicore processor.In its present state, ProtoGen has a limitation in that, it expects the user to manually assign coherence protocol messages to virtual channels. The goal of the project is to automate this process. †Using a state space exploration algorithm, it is possible to analyze whether a subsequent message arriving at a cache controller that could be served immediately is blocked by a previous message causing a deadlock. If this is the case, the incoming message is moved to a different communication network (by assigning it to a virtual channel). The virtual channel assignment algorithm should integrated into the ProtoGen tool.The implemented virtual channel assignment algorithm will provide ProtoGen with the ability to automatically detect and avoid deadlocks in the generated protocol. † †The correctness of the virtual channel assignment algorithm can be automatically verified by using the Murphi model checker [3].",The goal of this work is to automate the assignment of cache coherence messages to virtual channels within the network to avoid deadlocks.,1,3   Hard,"Desining the virtual channel assignment algorithm, integrating on to ProtoGen and verifying correctness with protocols.",8,0,f
